20846,41433,10374,36853,4119,43717,29267,24489,17374,37700,7400,4162,46072,23961,12966
25400,2801,5088,19765,45467,30812,15994,46525,35894,42615,29044,383,21650,22736,6146
39692,7722,22232,29441,38671,22243,1619,12772,39903,10825,38450,44060,1389,33297,30722
9186,29742,50613,24835,17250,17275,17614,18256,15467,19526,48876,7601,5664,17274,23855
10301,30917,30101,10385,23615,19365,49917,29767,15863,6820,38469,669,27640,625,43326
9274,1531,43087,21042,292,15405,33385,13767,23633,44993,33409,18024,31444,18166,10651
22949,31463,16194,600,31514,50844,7177,3755,44935,1235,47687,31164,9861,36449,24004
29980,42210,33183,46700,19130,31946,7137,21179,20950,17381,13912,17602,45930,43754,42998
31045,11407,24873,15861,47642,31731,36687,40768,3050,40726,36573,43722,46551,21798,27829
37057,6626,21159,2356,48611,1970,49591,29483,3320,44746,20814,50,36110,5760,40965
4273,33318,1444,49716,45872,1301,30537,19289,20225,33687,10801,13808,50432,18947,13285
29877,1854,3586,39448,28016,38075,45757,49733,9402,10341,32129,46881,10629,5072,33347
14126,22415,6639,22446,34221,44802,47116,6242,47150,12818,45570,405,14545,50143,18217
16830,30304,37154,47798,45705,19043,3103,11861,24798,2981,28447,33799,15653,24411,29620
24958,21960,4155,2575,20295,38748,27491,9372,14540,14674,23962,4263,7875,17875,11890
21844,3365,7489,12165,9404,878,308,44317,3720,22663,23734,30216,33417,17575,44188
16387,49447,47488,8842,34212,24038,17471,17929,22525,48537,46595,33738,34286,27848,9017
24335,17152,11491,26355,48249,27712,2548,2042,35410,965,49077,44215,43781,22474,36635
22257,4646,23336,45970,7333,25176,21566,31527,33279,19820,22041,31412,23172,38156,20283
17155,26919,9674,43049,1484,41150,44213,31936,6252,21336,49033,15156,14119,3614,47444
48688,1012,42176,13661,49465,20290,8263,13842,15266,45473,50902,12220,12866,26219,179
20054,22145,18279,38554,8351,4776,50697,9513,15058,7222,46664,13324,45560,15177,8928
24310,21622,28819,31886,6958,403,5172,32183,38759,21700,19692,24554,23232,5911,41764
41269,24115,8527,2529,41335,6069,3664,10504,13619,46384,17629,4097,8354,21532,11664
5427,2893,6177,49036,41037,28480,12053,13718,37206,47667,16643,25168,9353,10628,34316
22995,31676,44515,34549,2413,45567,39278,17603,25720,41018,28091,15893,45357,45318,10874
5109,46423,24431,12457,30359,50746,13559,41279,35140,3169,5200,10346,37525,26583,6237
46682,30081,29493,7384,45438,12585,20975,13007,33420,41613,28527,26951,17564,40081,47315
38775,12757,39676,26252,27225,44786,47362,11288,48418,50244,37177,50769,9843,20403,45077
26373,28467,2421,40378,24347,44801,20727,7858,29562,23156,48697,10670,2600,25147,24309
40724,45083,18354,32857,21336,35384,13165,22361,43051,19783,3712,41614,8381,173,8902
28595,46199,28241,10370,49757,26435,7298,21233,15777,10143,3077,39284,14101,1261,50587
46704,22723,25988,8952,31191,22465,49106,7195,22728,10310,17052,46848,29558,7721,20305
16422,8301,43534,42319,12216,41872,38493,42950,319,30731,49658,43610,5808,30376,13339
42024,43927,41003,34717,44767,17234,17083,33375,33109,18571,46814,29801,35275,27473,45966
28405,41079,18623,19253,44998,6029,24174,18830,3275,2159,18646,10183,47918,25488,18252
12220,50347,36376,46736,19991,29411,22181,36209,5969,1290,9676,6204,44377,42962,15256
38379,19126,11109,5018,13599,33955,13474,37752,6068,20511,32293,17921,3920,29819,33775
