11456,2239,1357,13324,1612,50627,50069,39586,24274,18886
6428,2538,3442,34844,1913,2813,50087,24522,32485,18265
11456,2538,1352,12445,1027,50550,50200,16637,31272,19444
9984,2538,1657,6600,1611,50699,50203,18585,31006,30818
6726,2538,39741,1327,1613,1047,50203,12468,19398,37469
9984,2538,759,6894,1613,50627,50202,24888,32489,19684
17865,2538,1658,32389,1314,50768,46422,33045,19209,19110
11456,2538,3741,1626,1313,50627,48066,15365,32763,24274
11456,2538,1352,3569,1313,50627,50200,33051,18266,38768
7320,2538,1658,37567,1613,50699,46681,18553,30170,31928
15838,2239,453,34258,1913,3422,50081,31830,24272,30816
159,2239,2787,31255,732,7034,46161,24544,31378,38718
11456,2538,757,24266,1614,50699,50203,32490,13930,39588
9984,2538,2841,11702,1612,50699,50200,19429,40138,25390
9984,2538,2241,6946,1611,50766,50072,24519,31941,17976
11750,2538,3443,31505,1328,50550,46681,25460,30994,19398
11750,2538,1657,12471,1612,50699,50202,32661,24272,39315
7320,2538,39181,25016,1612,50825,747,43108,32770,18264
12922,2538,1058,3057,1613,50627,50201,14259,19398,38833
12922,2538,1657,32645,1027,50550,46681,18840,31376,38782
11750,2538,1657,39484,1912,50767,46681,24897,19399,31274
11456,2538,1344,30416,1028,50627,50198,19125,32773,38771
6428,2239,1056,10169,3130,38359,46681,19983,33039,30997
11456,2239,759,20533,4289,50768,50069,18883,39587,31378
159,2239,1056,20832,1614,3131,49969,31376,31272,38782
11456,2538,1658,27909,1328,50699,46422,19708,32486,39316
6428,2238,39203,11732,3431,3442,46681,17978,31274,38767
11456,2538,2841,12022,1613,50627,46681,25956,17664,32769
11456,2538,1352,10137,1612,50550,50203,19718,31280,31097
9984,2538,3741,1329,1613,50903,50203,21697,31551,24325
159,2538,1652,15657,1610,50768,50198,25742,25108,38834
9984,2538,1656,12525,1914,50627,50069,17401,39313,34984
11456,2538,3142,3061,1312,50627,50203,17109,31006,31373
7320,2538,1656,23365,4588,50550,46681,13696,18555,32768
11750,2239,759,13411,1028,50699,50200,34575,19398,38837
11456,2538,766,13914,1313,50699,50069,31098,39315,27928
7320,2538,761,3678,1614,50550,50201,18259,30445,38566
4040,2538,493,6423,1612,32306,46422,24618,14221,19975
11456,2239,1351,32114,1029,50550,46681,24273,16219,24634
9984,2538,3141,11140,4887,50699,50201,17977,25390,38780
7320,2239,2542,3433,1613,50627,50071,19704,30722,38838
6726,2239,2241,11455,1314,50551,48279,14221,18899,19975
159,2538,1352,4801,1612,50766,50070,31003,31099,39313
9984,2538,1357,11123,1314,50768,46681,32390,18554,23956
9984,2538,2841,2215,1313,50627,50199,24379,20555,39314
11456,2538,3743,4813,1613,50627,50199,30818,19687,31273
11456,2538,10750,1054,1613,50699,48066,20024,31284,31940
159,2538,14098,9876,1328,172,50095,18855,32112,38837
11456,2239,3141,19498,1328,50550,50198,24240,18266,31680
4040,2538,1057,4289,37027,10823,48484,14221,32394,38770
9984,2538,2241,2211,1612,50699,50069,24523,32766,13681
159,2238,1358,13111,1613,731,50203,30994,18867,38834
9984,2538,3744,3616,1613,50627,50203,18021,18554,39315
159,2239,2788,2519,1029,3741,49969,19398,18291,38551
4040,2239,1956,26479,1912,50699,46661,18840,17785,31283
159,2538,1358,29006,1612,50766,46422,18620,18574,38719
11456,2538,1652,17688,2814,50627,50201,13114,31274,38770
6428,2538,17954,1357,1328,50700,25016,49225,19203,39042
12629,2538,1357,22796,3731,50767,50201,18841,32492,18912
4040,2239,3143,2529,2186,3431,50095,17667,38833,27647
9984,2238,758,13118,1914,50550,46681,18553,31281,31376
7320,2538,3741,8727,1314,50766,50200,18292,38834,19109
9984,2538,1345,410,1912,50627,49971,31830,19706,32766
13215,2239,3741,2157,1613,50699,50202,17974,25954,38560
7320,2538,163,33216,3431,50629,50069,17971,33045,39042
159,2538,1358,8165,3130,26430,46422,13929,21981,31008
11456,2538,1058,20536,1028,50699,50071,38824,30537,18007
6130,2538,3142,31769,2213,3433,50202,17977,38768,31100
12922,2538,1352,34295,1028,50766,46677,27644,17090,32763
12629,2239,3743,4510,1610,50627,50199,19685,19496,32766
17865,2239,50551,17575,1027,50627,1045,38837,18846,24894
7320,2538,1657,12748,1313,50766,50092,18885,19685,31274
7320,2538,2541,2833,1613,50627,50203,26799,18553,39052
11456,2238,1053,5155,1614,50627,50203,28490,18263,38771
11456,2538,1656,20546,1612,50550,46681,30994,18579,31097
7320,2538,1352,13675,1610,50699,48066,31095,18840,31285
9984,2538,1655,6604,1613,50550,50203,33051,21695,39316
17865,2238,1059,7154,1314,50550,50069,19783,32773,18842
6428,2538,1058,36724,4588,11417,50203,31268,18555,38561
7320,2538,460,28153,1613,50550,46422,19749,33050,23693
159,2238,1357,15385,1328,32860,46422,30994,33043,19973
11750,2239,758,28729,1613,50767,50198,28587,19487,38768
17865,2538,1656,6306,1313,50766,50203,18295,18244,30996
17865,2538,759,3363,1912,50627,50069,15655,38824,25390
12629,2239,1356,13329,1028,50699,50203,32773,31273,24844
17865,2538,3443,18556,1029,50550,50201,32381,38561,24615
24449,2538,3744,6002,1313,50768,49970,27636,16798,31375
7320,2239,1352,24281,1912,50627,50200,15185,30995,17088
159,2538,1657,14209,1913,50768,46161,30819,39315,19772
9984,2538,1352,16557,1913,50627,50203,12245,31273,19398
11456,2538,1658,16538,3131,50699,50201,31557,24333,38838
159,2239,23888,5153,1030,2841,50094,13920,25108,38838
12922,2538,759,7543,1613,50699,48484,30694,17971,38837
11456,2538,1656,37824,129,50627,46681,13410,25208,18553
17865,2538,1642,28726,1328,50627,50201,18842,39314,31662
9984,2239,759,25121,1029,50768,49937,18518,32767,38771
11750,2538,759,21980,1613,50550,50203,31273,39315,18296
6428,2538,767,13401,3131,50628,46681,19142,30994,25457
6428,2538,1344,11729,1613,50768,50095,19955,39314,30717
7320,2239,461,35939,1614,50699,50203,13385,19685,38833
11456,2538,1053,11707,1328,50627,50200,17964,31097,39315
11456,2538,3141,18270,1912,50627,50071,44172,31005,32767
11456,2538,1651,19407,1314,50699,50202,24633,32765,30996
11456,2239,1358,13617,1613,50550,50094,31273,39587,24321
