7320,2538,1352,5463,1613,50768,50202,15676,33045,39316,24825,18624,32953,39655,24587,25227,16502,50,6,0
11750,2538,1357,27664,1613,50627,46663,18001,19685,38782,31097,19500,38447,38838,26366,26490,88,44,0,0
4040,2239,3142,11417,1328,50552,46929,45250,31097,18555,27943,38837,18038,38718,37677,24376,25448,16055,102,58
159,2538,766,19700,3430,13216,50201,32216,24893,39587,30729,18357,38718,39111,16856,26085,107,63,19,0
9984,2538,1352,6000,1913,50627,50203,31382,25105,14221,38834,18042,38769,38446,24584,24379,16795,0,0,0
11456,2239,2841,38683,1913,50699,50203,21134,31273,18904,38771,32764,38839,30761,24376,13928,40627,15762,88,44
9984,2239,1350,4855,1612,50627,49971,44707,32763,19135,27663,19498,38173,38838,35752,25459,26923,22246,13952,38
7320,2239,50628,11139,1030,3143,46929,13371,18840,38833,30815,38781,26234,38718,18648,31593,24308,26647,102,58
11456,2538,4041,19709,1610,50767,46681,30716,25174,32771,38771,38719,19501,31318,39655,14825,26648,17646,85,41
9984,2538,759,7864,1029,50767,46681,33044,19687,25175,31273,38771,38725,18641,17423,31318,39654,26642,86,42
159,2538,1956,22265,1613,3131,46422,31273,18305,32766,38781,24376,38724,39111,31874,14493,16327,88,44,0
159,2538,1054,2760,1612,50627,46681,17401,24822,32770,39042,18326,38718,24656,31866,39654,26587,16344,36,0
11750,2238,1656,18835,1612,50550,50203,13973,38829,30996,30816,38770,24869,38721,19806,27779,87,43,0,0
159,2538,1654,173,1614,50550,50095,44440,27944,18841,25742,32215,17498,38446,36302,39110,17443,25798,89,45
159,2538,1357,18295,1913,50699,50072,39587,20259,31104,38837,30440,17211,38718,31043,22922,25521,88,44,0
11456,2538,1656,33424,3431,50699,48484,13408,31274,19398,31104,38781,25434,38838,38735,18020,22669,108,64,20
9984,2538,1358,6603,1028,50627,50203,25674,31096,18266,39315,38838,18905,38446,31318,24376,16055,4,0,0
159,2538,1664,16797,1328,12630,50198,32941,18883,38838,25110,38769,19514,31372,31042,27494,40625,102,58,13
11750,2538,1657,18845,1613,50699,50203,32773,39587,25180,31273,24095,38992,31040,17176,39925,22246,88,44,0
17865,2239,1658,2735,1028,50627,50095,33499,19685,38838,19499,32486,38770,18290,27694,26925,26490,11,0,0
9984,2538,1055,18006,1314,50699,50200,32768,39316,22551,30996,25464,38720,18356,39383,31042,26361,14185,88,44
159,2239,3444,17977,1614,3132,46161,26233,32772,38718,18357,38768,25181,31317,16865,39925,26365,89,45,0
9984,2538,2844,12335,3430,50699,50198,15952,39314,30995,24558,24605,38832,38719,18929,31105,19380,14542,107,63
159,2538,1058,32317,1311,3131,48279,30994,17750,18548,38838,31105,38779,38718,31596,22669,24884,11587,85,41
9984,2538,2255,13122,1613,50627,46681,19704,31273,39587,33045,18601,38724,24372,31040,39655,11587,88,44,0
11456,2538,1057,34242,3130,50627,50070,19994,39315,19758,31272,32768,39654,38454,17497,31595,25793,23098,106,62
11456,2538,3141,10256,1612,50550,48066,21981,32767,38771,30729,18290,19782,38719,39382,26850,26644,13598,87,43
159,2538,1357,25620,1612,50699,50070,44172,19705,31274,37743,18935,24606,38739,29730,36877,30762,16279,87,43
11456,2538,3144,11322,1913,50627,48484,27648,18841,31097,38782,20074,38561,38718,25437,26649,88,44,0,0
9984,2538,758,1861,1610,50699,48066,15076,31006,32775,39052,18889,17784,38735,24568,31062,40196,22533,26084,36
7320,2538,1359,16534,1609,50627,50203,32773,39587,18911,27636,24585,38720,39925,32427,25510,19092,84,39,0
11456,2239,1357,6241,1613,50699,50203,18585,31273,19973,38825,30816,38768,19496,38995,31044,26082,88,44,0
7320,2538,1657,25332,1610,50627,46422,31382,18842,31283,19753,38509,38833,38736,17780,27415,25520,85,41,0
11456,2538,1357,3034,1614,50699,48066,21981,31003,32764,38771,18000,38839,18645,25458,38991,26924,13598,10,0
11456,2538,3144,12864,1313,50627,46681,24322,18553,38446,27929,38288,38782,24661,31376,17186,31881,87,43,0
11456,2538,1054,6876,1913,50627,50201,32766,25105,39858,18871,16799,19495,38718,39111,31864,26863,26643,0,0
11456,2538,3444,24903,1612,50550,46681,19727,30995,16217,38835,18654,38771,38721,30839,31320,15135,87,43,0
12629,2538,1056,35939,1912,50768,46681,14793,27636,24900,39043,24379,38718,33046,31595,23433,17187,39925,19387,87
18154,2538,758,36461,3132,50550,50070,21980,38829,18315,30995,38768,17499,31096,38721,27133,25797,13921,108,64
11456,2538,3141,19501,4289,50627,50203,16800,31274,32494,39315,24845,25177,39383,38725,17138,26649,68,23,0
11750,2538,1956,27892,1611,50699,46681,24611,18841,38769,32768,31013,38991,18931,39383,16282,26928,86,42,0
9984,2538,1357,6568,1613,50627,50070,42561,18841,31374,19787,38838,31011,38992,34380,25718,26647,15699,0,0
159,2538,748,13407,1314,3131,50095,24260,15954,30819,38834,38718,38780,31865,24094,22319,17069,88,44,0
6726,2538,1357,34795,1912,1899,46681,24887,31273,19972,38771,38837,15682,38724,18930,32762,31318,26922,74,30
7617,2239,3142,31778,1313,11429,49969,31273,32765,18842,17749,38780,39110,38455,25741,31597,24094,23099,87,43
9984,2538,1057,32943,1030,50699,50069,18245,13930,38837,19488,38769,31656,24860,25230,40623,102,58,13,0
13215,2538,1956,3358,1612,50699,50198,19396,32794,39314,31558,25151,16262,18334,39632,24660,32471,39537,35,0
9984,2538,1058,4257,1913,50627,50203,18246,31273,19225,39044,31106,38837,18308,38724,24853,12570,36,0,0
11750,2538,1063,21404,1914,50627,50071,31001,13931,18075,38562,38780,24327,38735,31378,31327,13009,26368,89,45
9984,2538,3444,13410,2832,50627,50201,30993,15679,38838,24272,38771,25178,32761,38718,24372,16795,108,64,20
7320,2239,1653,19670,1611,50550,48279,30435,18073,39315,32766,25174,38446,19427,39382,31317,26359,16871,86,42
7320,2538,1357,15912,3132,50550,50201,31272,24379,24841,38551,25177,38771,18001,38724,17762,108,64,20,0
9984,2538,1357,2509,1913,50627,46681,24840,32768,38771,24633,17088,38718,18296,39653,17497,30775,30992,85,41
11456,2538,3142,19137,4289,38632,46681,49547,33220,19470,38780,31656,38833,17494,27394,23674,25798,40092,68,23
9984,2538,1357,6307,1612,50627,50202,24922,19398,27663,38769,19737,38561,38173,32756,17207,30856,5,0,0
159,2538,1064,6244,3131,29521,50198,31374,18840,31007,38837,19201,38771,38991,25998,25511,23384,13945,0,0
9984,2239,1357,6002,1914,50699,50199,24241,18266,32486,38838,19192,38496,38447,25718,24376,16053,0,0,0
11456,2538,1057,9228,1611,50699,50198,32210,24275,39044,18902,38566,31561,16798,24372,30774,39535,16052,86,42
11456,2538,1357,26,1611,50550,50203,18860,27943,38769,32487,38837,38174,19201,18527,26076,26299,31811,0,0
11750,2239,3741,24329,1913,50699,46681,18678,18853,31274,38772,32762,38725,38566,27114,17187,26639,22825,88,44
3440,2239,1357,3679,4887,50555,46681,19170,30716,19413,39315,32489,38839,38718,19503,31318,26928,11587,57,13
9984,2538,1656,6302,1028,50627,49969,19400,30994,25177,38823,38769,17495,38718,30568,17143,31317,0,0,0
7320,2538,4640,19446,3430,50553,46681,19667,31273,33043,39042,19492,38994,39383,31318,26358,13321,107,63,19
159,2239,3744,32660,1314,716,48279,13118,19688,31376,38832,19734,38779,31316,39005,22383,85,41,0,0
7320,2538,1053,32051,1612,50699,49970,31095,19709,38770,31274,38838,19202,38725,27973,25512,23101,13363,87,43
9984,2538,2842,9671,1313,50766,50198,18884,17377,34984,39587,25956,38724,18933,27199,31321,87,43,0,0
11456,2538,1956,32352,1314,50550,46681,25456,18266,32775,38771,27927,18075,38719,17160,40196,26368,88,44,0
7320,2538,3143,35654,2214,50550,50070,16507,38837,13931,24611,24273,38768,33032,38446,18643,28610,30715,90,46
7320,2239,3742,35903,2787,2832,50198,14539,32218,18552,38781,24894,27662,38718,18930,39382,22812,63,19,0
7320,2538,1056,15670,1912,50628,25016,17786,32772,24824,38780,25177,38719,31864,39925,16786,26081,14260,87,43
11456,2538,1358,18242,1028,50699,48279,30995,31936,19152,38769,19205,38837,38722,31318,25515,100,56,12,0
159,2239,1328,24615,2787,3141,49968,19684,32115,38837,19512,38770,32486,17420,25702,40076,27492,12804,63,19
159,2538,1357,22551,1612,50627,46422,32489,31273,25175,39587,15680,38840,17785,38725,31596,26077,14179,87,43
11456,2538,1352,32116,1613,50627,50198,15663,25191,39042,38838,23974,17788,33314,28811,17159,28895,40076,88,44
11456,2538,1357,27052,1028,50627,46422,14221,31382,19110,38781,19480,38833,38447,27383,24377,16052,100,56,12
159,2538,3441,21652,1913,50627,46676,32496,18554,39042,25176,31273,38724,18067,31596,39654,16864,25801,88,44
9984,2239,3141,4254,1612,50627,49970,19685,31273,17786,39041,24618,18581,38838,38724,32762,31318,27206,33,0
9984,2238,1656,4853,3731,50550,50203,19109,31095,31272,38837,18042,38770,38723,24377,24583,15971,36,0,0
6726,2538,1656,39725,1914,2829,48484,19398,30994,18034,38770,31379,38838,25142,38719,23804,13928,15468,89,45
7320,2538,3142,35369,1612,50767,50199,18025,24827,38837,17113,18076,38770,31096,38718,32144,26365,17068,87,43
6726,2238,754,13118,3130,32306,50200,24377,18264,31284,38832,31098,38770,24592,39264,16573,23387,106,62,18
159,2239,3741,24888,1613,50699,46681,24522,18266,19213,38288,39043,32397,31927,14538,26925,40355,88,44,0
7914,2538,3144,3399,1613,50550,49223,27929,31373,39043,18840,38561,19203,38173,24308,25795,14238,76,32,0
159,2239,1352,4222,1612,134,49969,30714,17378,32496,38784,19203,25128,38718,39654,18292,32985,26587,25513,1
159,2239,12630,14284,1328,165,50095,18553,31002,38277,19750,38223,24373,38990,31365,27122,23100,102,58,13
9984,2538,759,14505,1612,50627,50199,33050,25179,31272,38769,24275,18075,38724,40196,17656,26364,15423,87,43
11456,2238,5243,15,1914,50699,46161,24557,14221,32952,32484,38771,38837,19205,17085,26640,25735,0,0,0
11456,2538,1653,23083,1610,50699,50201,19486,18265,32488,39042,27663,38838,38446,26076,26581,16930,85,41,0
6428,2538,1355,5370,1612,50550,50199,24279,31560,14221,38834,19200,38782,31105,38736,17374,31055,24099,0,0
7320,2538,1357,19716,1914,50627,50201,25463,31273,39587,32492,17074,39382,18074,38724,31596,17162,26364,89,45
9984,2238,1057,19709,1614,50550,49938,31099,39315,31007,38838,18910,38990,24661,26855,23101,16350,89,45,0
11456,2538,3144,2221,1612,50627,50199,24273,32206,38718,14221,37950,18329,38837,24937,16795,30715,17220,87,43
11456,2239,748,10831,1314,50627,50198,21404,31273,31382,39042,18870,38834,19203,38725,31040,24950,13316,88,44
159,2239,1958,22804,1030,50699,46676,24124,18266,31006,31099,38770,19787,38834,25436,38990,14827,102,58,13
9984,2538,1357,4773,1610,50627,50200,20024,39857,33502,19688,37747,17784,31376,27111,26082,26490,0,0,0
17865,2538,1356,5072,1612,50768,50203,31379,20546,39316,31274,25718,38837,18910,38727,17129,24661,0,0,0
7320,2538,1344,17864,1611,50699,50202,31273,16509,32485,39315,25175,24273,38838,19209,38724,31874,17138,26640,86
159,2538,767,15949,1328,1941,50095,30714,31097,38781,19495,24273,38718,38838,32704,25800,13372,102,58,13
11456,2538,1352,13404,1914,50550,50200,18803,31273,38551,19450,38770,24841,24652,38724,31644,13034,31972,89,45
24449,2239,3143,14510,1612,50550,50201,20549,31273,39316,31098,18914,38823,38724,24299,25230,87,43,0,0
9984,2239,3141,24302,1328,50550,50203,24663,19397,31273,38771,15973,38837,31376,18045,38726,16644,102,58,13
4040,2538,34518,2152,3132,1357,46422,30995,25182,19396,38561,18941,39042,38719,18007,30566,31596,11986,28,0
7320,46929,165,13113,3131,2538,50081,17976,32112,38829,24612,38768,32754,26265,27485,23672,40078,19242,107,63
11456,2538,759,13042,1611,50627,50202,25125,39587,24604,38566,31272,31381,17784,38454,17948,16291,25803,86,42
159,2538,1059,20551,3131,50627,46681,25460,31273,39042,33070,17788,15972,38724,31596,39902,11842,107,63,19
4040,2538,1656,6559,1328,50631,25016,11657,38833,27646,18841,38768,31096,38718,19194,25720,24944,0,0,0
11456,2538,1358,2514,1313,50627,50203,32492,19398,38771,31273,18884,39382,38724,19217,26550,26647,12750,87,43
6428,2239,760,31774,1913,2211,50202,31562,18844,38838,25474,38771,17789,30845,28532,17158,39534,23387,87,43
11456,2538,1058,25621,1610,50699,50201,24607,31274,15657,38771,33048,23695,24095,38726,17182,31319,39926,85,41
9984,2538,758,1322,1312,50627,50203,27648,39857,18264,19485,38838,30818,38718,27131,24946,16639,86,42,0
11750,2538,1357,35380,2214,50627,46661,24584,30994,17089,39042,19493,38837,38721,32487,15684,26359,90,46,2
11456,2538,3141,24431,1610,50699,48484,20269,27636,39042,19772,38834,30540,25153,38173,16637,15101,24949,85,41
11456,2538,1355,6002,1913,50699,50201,18549,30994,31662,38771,25178,38838,38719,31317,18930,16859,0,0,0
12629,2538,1353,198,1913,50699,50069,21123,31007,38837,13930,25181,38771,24378,38993,33037,17176,88,44,0
15838,2238,29010,441,3130,4042,50202,40672,18916,18842,33044,38718,24596,31027,39654,26073,13947,105,61,17
11456,2538,1356,24841,1328,50627,50200,15073,31273,38823,17786,31096,38496,18019,38993,26082,19952,102,58,13
11456,2538,1658,35114,4588,50699,46681,19440,33040,24261,38840,15930,38771,19492,38446,31866,26358,69,25,0
9984,2538,1054,8726,1028,50627,50201,17665,31274,39315,24326,38837,24845,18077,32759,38726,26921,17421,100,56
6726,2239,1357,6347,1328,37541,46681,32770,19399,31273,25457,38771,18073,38724,39654,31320,17432,26363,45,0
9984,2538,1053,2211,1610,50627,50203,28209,19109,38561,25459,38781,18289,38724,18059,30568,85,41,0,0
7320,2538,1353,17977,1029,50627,46161,31273,30814,39315,18325,38566,38724,24372,25154,15470,23104,101,57,13
6726,2238,1358,4072,3731,50629,32771,39925,18842,25183,38509,17217,31006,38463,25794,16867,23386,109,65,21
9984,2538,1358,19422,1613,50627,48279,27636,14540,24899,38837,38223,38446,32762,18069,31036,26922,17358,88,44
9984,2538,1358,2757,1314,50627,46422,19496,18841,31286,38781,33044,39007,39654,27415,26642,14535,23670,33,0
159,2538,13513,6317,4289,166,46161,18840,31004,32489,38781,18034,38729,38839,24372,26850,16051,23384,15,0
9984,2538,1344,3734,1612,50550,50069,18259,39315,32774,31015,19750,38990,18365,28552,39926,23096,87,43,0
4040,2239,1057,35101,1913,3732,50081,32108,18266,38029,38780,25176,38735,19500,33043,31319,26925,23674,14827,88
159,2538,1358,5222,1328,1342,50094,13930,31558,33047,39043,24903,24275,17785,30775,39270,16506,26362,39925,102
4040,2239,758,39994,1310,3731,46681,15952,31273,32486,18913,38780,24593,38837,38730,23694,25793,84,39,0
9984,2238,748,2215,1610,50550,48279,21670,30995,39315,31095,18844,38837,19479,38719,24378,31596,16051,85,41
11456,2538,1656,19140,1314,50627,50095,13371,31273,39587,38015,24611,38724,18654,31596,29727,18518,88,44,0
11456,2538,1357,31773,4289,50699,50069,19201,31104,38769,18840,38837,27928,38719,25437,24666,68,23,0,0
11456,2239,1358,432,1613,50699,46681,17686,27636,18910,38771,31376,24586,38835,38718,32145,24944,88,44,0
4040,2538,989,3724,3132,3741,49969,19687,25464,38836,32671,38771,18007,17787,30843,26549,40620,61,17,0
17865,2538,1056,26782,1027,50627,46681,15389,33045,19400,39054,25181,38719,30747,19219,39655,26928,99,55,10
159,2538,1343,12821,3430,1657,49969,16509,31100,38718,24826,18866,38837,38771,31870,24378,107,63,19,0
11750,2538,759,3062,1611,50699,49493,26799,39587,18553,18902,38566,30820,38446,25717,22954,14594,38,0,0
11456,2538,3441,3399,1610,50699,50071,42840,25110,31097,13931,19193,38829,38718,16797,24375,35751,26850,15762,76
9984,2538,1357,91,1613,50550,50203,19686,32773,13930,38770,19787,31837,25458,39925,39805,26367,47,3,0
9984,2538,1054,13987,3431,50550,50203,18252,31273,39043,37741,18882,31318,38725,30818,24376,108,64,20,0
9984,2538,1054,4883,1328,50627,46681,27346,18554,32763,38768,19482,38838,37900,30471,25789,16926,66,22,0
7320,2538,1356,35389,1611,50627,46681,15651,24272,39042,25742,24094,38833,38446,18042,32146,86,42,0,0
3440,2239,1655,3954,1913,50554,50069,13641,19397,19201,38837,27929,39043,32761,38718,25718,26921,18092,32,0
9984,2239,1656,34,1913,50627,50198,17750,24843,39042,31274,38837,17088,24377,31098,38725,13931,0,0,0
12629,2538,1644,18853,1313,50627,49050,14261,30716,25175,38833,39044,38718,24371,31597,32758,18520,16053,87,43
6428,2538,3442,22797,1914,1628,50095,31551,13930,32488,38780,24840,19204,38838,38735,17087,30774,26076,89,45
17865,2538,759,26507,1912,50627,46681,32488,18842,24658,38781,19480,38838,38719,31585,26579,16343,87,43,0
11456,2538,3443,17970,1311,50627,50092,11388,31273,30817,38509,38838,18599,38458,18933,25986,26649,23096,85,41
9984,2538,5185,2841,1312,50699,50069,19723,39314,24956,38829,25106,19496,38721,30816,31866,16793,70,26,0
7320,2239,469,17693,1613,50766,48066,31551,25180,38835,38782,24095,38736,23389,27112,17174,15185,88,44,0
159,2538,1656,19140,1613,50627,46422,14277,31272,32486,39315,24333,38838,38724,31595,24095,23106,88,44,0
9984,2538,3443,12474,1614,50699,50200,24590,19109,38837,30995,31103,19487,38771,38719,24665,16350,89,45,0
6428,2538,19139,5521,1028,1352,49969,31005,32766,19202,38781,38990,39111,27132,26075,23106,12719,18093,100,56
7320,2538,1345,2210,1612,50627,50070,29591,38768,18263,38837,18311,38447,31375,31314,17496,25797,86,42,0
9984,2538,1356,6263,1912,50550,49494,39316,18260,32769,31272,18043,39654,38723,24302,32152,24374,0,0,0
