17865,2238,2841,5702,1614,50550,50203,32762,19973,30715,38771,18327,38837,38719,24301,26922,14221,18372,0,0,0,0,0,0,0,0,0,0,0,0
159,2538,1058,19981,1611,50767,46676,18624,31004,30817,38779,13929,38829,38731,25435,24379,86,42,0,0,0,0,0,0,0,0,0,0,0,0
6130,2538,1956,3357,4289,50552,46681,18842,31097,26518,19498,38771,38834,38446,27133,14245,26084,16485,34,0,0,0,0,0,0,0,0,0,0,0
7320,2538,1059,7427,1612,50550,50069,24896,38833,18555,30728,38509,24378,38718,17186,23385,87,43,0,0,0,0,0,0,0,0,0,0,0,0
4040,2538,3442,37567,4887,2220,46681,19683,31273,18289,38566,38771,31378,19778,38724,31041,25515,70,26,0,0,0,0,0,0,0,0,0,0,0
12922,2538,3743,13403,1613,50699,50203,24843,30995,38837,16798,19174,38779,32485,38722,22384,11881,88,44,0,0,0,0,0,0,0,0,0,0,0
11456,2538,3743,15368,1028,50627,48066,24274,24619,32487,38772,31839,38838,17791,30773,16576,26643,39806,100,56,12,0,0,0,0,0,0,0,0,0
11456,2238,1355,13917,1016,50627,50198,32772,31273,39042,24845,19483,38991,24378,39925,30225,18812,16055,88,44,0,0,0,0,0,0,0,0,0,0
159,2239,1644,8753,1611,3430,49969,19686,18616,38838,30728,38780,30534,38719,25717,24657,14221,16345,86,42,0,0,0,0,0,0,0,0,0,0
11456,2538,1357,15363,1328,50767,50069,30449,38837,20075,24888,38771,32486,38718,16570,27209,22534,102,58,13,0,0,0,0,0,0,0,0,0,0
6428,2538,3141,24131,3430,50471,49937,24281,30819,39314,16800,31282,38838,18370,18036,39262,13348,107,63,19,0,0,0,0,0,0,0,0,0,0
11750,2538,1356,15040,1613,50627,50198,17750,24274,39042,25742,37474,31840,25225,15669,39805,16927,88,44,0,0,0,0,0,0,0,0,0,0,0
159,2239,1358,19772,1328,6429,49969,14221,26801,38838,30817,38771,24584,18534,38718,24946,16637,102,58,13,0,0,0,0,0,0,0,0,0,0
11456,2538,1058,10174,1612,50550,48279,18842,31003,32764,39053,17786,38839,25179,38730,26358,16868,31883,23096,87,43,0,0,0,0,0,0,0,0,0
11456,2239,1058,13039,1912,50627,50202,33044,30995,19684,38770,24918,38719,19170,39654,18076,26550,87,43,0,0,0,0,0,0,0,0,0,0,0
7320,2538,1357,15039,2214,50699,50199,18008,32484,39316,30995,24273,38838,19497,38719,31874,26923,90,46,2,0,0,0,0,0,0,0,0,0,0
159,2538,1057,24858,1611,50767,50203,15945,32767,31285,38781,19201,39382,39007,25793,23391,11961,86,42,0,0,0,0,0,0,0,0,0,0,0
9984,2538,1351,10748,1614,50627,50200,20137,19686,14220,38823,30449,38778,19491,31099,38718,24860,25233,89,45,0,0,0,0,0,0,0,0,0,0
159,2239,5247,18819,1614,1030,46161,32217,31001,38509,25175,38725,16262,39382,19219,31602,89,45,0,0,0,0,0,0,0,0,0,0,0,0
11456,2238,3144,20010,1027,50699,50202,24523,32486,24332,39587,38837,32118,18943,16505,30493,27208,40083,16007,99,55,10,0,0,0,0,0,0,0,0
11456,2538,4340,27664,1613,50699,50070,33486,39857,18841,32774,25179,18643,39926,16862,40354,26367,23097,88,44,0,0,0,0,0,0,0,0,0,0
6428,2538,1352,33163,1612,2530,49050,13640,19973,38832,19496,38771,31096,31285,24583,39262,26082,87,43,0,0,0,0,0,0,0,0,0,0,0
9984,2538,3141,18012,1611,50627,46681,32489,30995,19973,38772,17787,38719,38839,26550,24348,86,42,0,0,0,0,0,0,0,0,0,0,0,0
11750,2538,1657,198,1028,50699,50199,30146,25180,38772,18554,38837,38447,17499,31306,30843,16867,100,56,12,0,0,0,0,0,0,0,0,0,0
7320,2239,1056,32892,1314,1030,50201,13993,19398,38837,32207,30728,38780,24585,24377,38718,15972,88,44,0,0,0,0,0,0,0,0,0,0,0
24449,2538,467,15659,1029,50699,50203,25742,30715,39042,24276,38293,19208,38446,30286,19954,101,57,13,0,0,0,0,0,0,0,0,0,0,0
11750,2538,1053,9010,1312,50627,50202,25179,18825,38837,31284,18005,38780,38735,18366,30844,86,42,0,0,0,0,0,0,0,0,0,0,0,0
7320,2538,1356,35649,1914,50766,46681,19497,19425,31002,30817,38769,38566,38994,27415,22820,26083,13663,89,45,0,0,0,0,0,0,0,0,0,0
4040,2238,27069,11140,1328,3143,49969,18245,18074,38838,24606,38771,38718,31381,31863,17135,26087,102,58,13,0,0,0,0,0,0,0,0,0,0
12922,2538,759,15680,1314,50699,49937,13992,19685,38833,24327,27663,38769,31104,38718,22669,88,44,0,0,0,0,0,0,0,0,0,0,0,0
9984,2538,1655,5685,1314,50699,50201,15665,32484,39315,25110,18623,38566,38173,31593,26640,22884,17648,0,0,0,0,0,0,0,0,0,0,0,0
9984,2538,3744,6298,1613,50873,45896,18842,27930,30818,39042,38446,19785,37741,25721,14533,26085,0,0,0,0,0,0,0,0,0,0,0,0,0
7320,2238,3143,10536,1613,50627,50092,14764,32487,38768,27081,18000,38838,38719,19500,29100,26926,88,44,0,0,0,0,0,0,0,0,0,0,0
6130,2538,1357,2229,3130,34523,46681,18554,31280,32774,19200,38771,38998,26587,25511,39926,23387,12546,105,61,17,0,0,0,0,0,0,0,0,0
159,2538,1655,14245,1613,50699,48066,24094,21690,38771,31273,31094,38551,24583,38991,16037,13303,88,44,0,0,0,0,0,0,0,0,0,0,0
159,2239,1352,13009,1613,50768,50070,31654,31002,38838,18039,21982,38223,24378,38990,24871,16547,16056,88,44,0,0,0,0,0,0,0,0,0,0
