7320,2538,3741,38130,1611,50826,46681,31094,19685,18841,20025,19190,38771,24274,38834
11456,2538,1954,33721,1914,50627,46681,31272,19716,17422,38833,19398,30537,24273,39053
159,2538,1053,31009,4887,50766,46681,32764,19396,18552,38780,27648,19202,38838,24273
11456,2538,4041,24115,1029,50699,46681,21689,18553,18912,24259,38781,31098,18825,24275
159,2239,494,8431,1028,13509,46422,25219,25675,18842,38767,20267,31006,38838,17379
159,2538,1658,12336,1028,9690,49969,18555,24842,31573,38780,31376,18290,38838,27663
9984,2538,3741,2513,1613,50550,46422,17977,31273,19971,19201,38771,24274,24323,38834
159,50550,2538,3141,1613,3123,50202,19110,18554,18025,38838,23975,32770,38508,30730
9984,2538,1352,25661,1313,50699,50202,25177,31273,19973,38837,18840,23698,39042,32763
9984,2239,1057,3357,1613,50699,50070,23982,39314,18841,19398,25717,38837,32767,31007
9984,2538,1654,13617,1615,50627,50199,26503,18842,38825,19737,19398,38780,24612,32773
12922,2538,1357,17376,1610,50699,50071,44440,31100,18849,24275,24259,38837,19978,18333
6428,2538,1058,34800,134,11418,49836,31269,18841,19774,38838,18020,19686,38780,24273
6726,2239,3142,7838,1028,34519,46681,31273,18581,32773,39314,18844,19398,24824,38838
7320,2538,1357,23970,1028,50627,46422,31273,19686,16265,38771,18555,32770,25126,38822
17865,2538,468,35374,1913,50699,50200,11042,31098,19686,18842,38551,31298,24273,38771
17865,2538,1656,12168,1612,50699,50203,15657,30714,31286,38837,18555,25175,32770,38771
11456,2538,459,31513,1613,50699,50198,14809,33045,18554,19685,38837,19787,38770,24824
13215,2538,2841,34013,1913,50699,49494,44171,31376,19397,18563,24273,38838,19499,25390
3440,2238,1657,86,4289,33138,50202,8401,32768,25127,38824,19133,19687,38781,18613
6428,2538,1356,5041,1328,34519,50199,13637,24898,18265,24543,38837,18535,38770,18036
6130,2239,765,3679,3430,34520,50070,32388,18554,38834,32497,24542,18534,38780,25177
159,2538,1358,32875,4289,50699,50200,13993,18841,38771,17090,38020,19973,18315,27662
11456,2538,1356,26479,135,50627,50199,19709,30995,24617,38824,19398,30817,38771,19481
11456,2538,1352,37293,3130,50699,49937,15082,18844,38837,19973,19190,38771,18068,24543
11750,2538,1357,3916,1328,50627,49223,19687,17974,25391,38837,29611,24272,38234,31095
9984,1939,3742,4809,1913,50768,50201,19972,31374,18553,38823,19487,24824,18595,38495
159,50872,1064,15085,4289,50699,46150,30994,18906,18296,38823,24272,27930,17975,21695
7320,2538,1357,30696,1609,50699,46681,19981,31273,17090,30820,39044,18844,18869,38566
11456,2538,758,36217,1031,50627,48680,32767,24274,19686,38834,23975,17976,18073,38802
6726,2538,1057,25895,1613,24164,50631,48869,18904,18265,38829,33045,19686,24551,38771
11750,2538,1351,17691,1314,50699,50201,25172,30995,19974,33049,38566,23973,38770,17090
159,2538,1656,1498,4289,50699,46161,26026,19685,17976,38780,32763,25674,38020,31006
159,2538,1357,6880,1913,50550,46681,16220,19972,32767,18842,24272,18580,38770,24824
11456,2538,1058,72,1030,50627,50069,20528,38551,17088,18265,38771,33045,24273,19973
11456,2239,1656,26487,1029,50627,50199,19685,18555,38834,24896,38772,17704,24275,32210
11750,2538,1351,8713,1613,50699,50198,25461,25107,18841,38835,17086,32484,38771,24273
7320,2538,1354,17396,4289,50550,50070,16268,38834,27383,19973,32486,25180,38772,17089
6428,2538,1657,3732,4289,34242,46681,31273,19397,24043,22550,38837,18842,38770,31019
11750,2538,4341,9011,1913,50550,46681,18038,24272,31377,19400,38771,17982,24825,38838
11750,2238,1357,20528,4289,50766,48279,19710,24275,19398,38837,33322,24824,38771,25425
159,2239,1363,19497,1328,9690,49969,13639,31939,21121,38771,18841,38838,24273,17090
