6130,2239,464,25613,1613,11435,50203,31830,20042,18842
11456,2538,1659,23688,1614,50767,50202,44707,25171,19692
11456,2538,759,13059,1314,50699,50198,31378,18841,38771
7320,2538,3741,25461,1029,50699,46681,21689,18246,18841
11456,2538,759,35929,1913,50627,49223,23983,17976,33046
6130,2239,1357,37264,1612,10536,49969,19686,18841,38834
159,2538,1357,40561,2788,50699,46681,15682,18553,24899
159,2538,1657,22520,1912,3431,50198,19713,24822,32484
11456,2538,3144,4281,1612,50768,50200,23974,19686,18841
6428,2538,3142,6051,1031,37268,46681,31273,19397,18936
159,1939,1613,10744,1031,3141,46161,31551,24848,18842
9984,2538,1352,10135,1614,50627,50070,19137,39858,31105
7320,2239,1653,2541,1028,50699,50095,13117,18842,33046
11456,2538,1655,19133,1614,50768,50203,26782,19398,31274
11456,2239,10550,1344,1613,50627,50203,23972,19398,18842
9984,2239,757,12865,2830,50627,50200,19686,18845,38837
6726,2239,4341,27876,1914,2514,49969,19685,18842,38833
9984,2238,1351,21408,1912,50627,50198,25178,24273,18833
11750,2238,1058,39485,3131,50627,48680,17398,31272,17956
9984,2538,1659,5072,1912,50699,46161,19996,31273,19689
11456,2538,4041,3362,1313,50699,50198,18581,18841,23987
159,2538,1364,19696,1328,3741,50092,32774,31272,24827
11456,2538,1956,13407,1611,50699,46681,18848,32765,25108
159,2239,6601,15080,1914,3741,46161,24822,17784,30450
15838,2538,758,32604,1612,3732,46681,31548,18841,19494
7320,2239,2255,25373,1312,50699,48484,13693,18844,20838
15547,2538,3144,38938,1912,3133,48484,19397,30996,24828
12922,2538,759,18281,1613,50766,50203,32767,32656,38771
9984,2538,1357,11658,3132,50627,46681,17087,31274,19738
11456,2239,6911,2841,1611,50699,50070,17695,39042,31095
11456,2538,3144,13411,1314,50550,46681,15092,19131,31273
17865,2538,1053,14510,1913,50766,50198,18841,19193,39042
6130,2239,3444,28210,1914,9967,49968,24524,21977,18842
159,2239,175,8164,1028,12337,50091,25475,18266,31284
