159,2238,189,2833,3132,3741,50198,24888,30994,19397,38825,18553,25108,38771,17786,27943,31376,24841,37474,31843,18622,19437,38801,38173,19172,34724,35454,24300,37695,35260
11456,2538,759,3623,1612,50627,50200,44440,32208,18266,19398,23992,38837,24260,30729,35550,19785,19462,38770,27663,18329,38550,19149,38719,24605,27084,38801,24376,32791,38196
11456,2538,1345,15087,1315,50627,50201,24272,18549,39315,32772,27662,19398,38837,23973,25435,20022,38550,19487,38718,18654,25177,31006,35279,36867,17990,34904,35539,18597,17195
11456,2538,1351,18570,1912,50699,50202,23982,18554,19686,38566,32765,24326,38771,27663,19463,38822,19194,31284,38446,35825,17095,17786,31022,38800,25717,34628,19499,24282,32793
7320,2538,1357,10451,1914,50765,50201,20547,18553,24540,38838,24277,38780,27663,18311,38551,17670,18915,30819,38446,24869,36104,18000,31563,24894,38801,37921,27928,31681,31303
159,2238,791,5485,1328,12630,46161,13930,19489,33042,38771,18555,31021,19686,38838,24307,31284,23976,25128,38823,18578,38801,27944,38173,25749,35828,38195,18357,22669,27085
11456,2538,1357,17682,1029,50627,46681,18070,30994,19973,30819,38769,27662,19498,18859,38837,24825,24275,18309,38550,17089,25187,38195,35279,38718,31017,38801,19482,22954,25208
7320,2239,1351,7839,1029,50699,50198,19701,18291,38838,19685,23977,32773,38822,18274,19495,38771,25742,27663,30816,36104,24844,24377,38801,17096,31562,19174,38447,32791,25434
24449,2538,1358,12719,1028,50627,50203,14802,32775,18841,19398,38824,30170,38771,24275,18886,24543,37747,17748,27368,18365,38468,25742,35002,38718,17193,24300,30816,18291,22669
159,2238,3141,35099,1611,50825,50200,18335,19972,18554,38838,19171,38770,24615,24272,27663,32771,38823,17383,25390,37365,24574,18291,37694,35829,31565,18070,38529,35179,33070
159,2538,38904,11321,4289,1058,50200,11692,19397,38838,25460,32491,18844,38770,23691,31285,24560,38822,27663,38173,18309,35551,19737,38801,17097,18038,38740,17786,37967,31025
17865,2538,3741,4254,1314,50550,50203,20283,32768,19399,23984,38771,19487,38566,17398,27662,38446,18887,38814,31043,25742,19148,30450,35828,34352,19216,24290,36362,25389,37919
17865,2538,1357,19138,1611,50699,50203,13701,31273,19397,38838,23982,38772,18027,27368,35826,18258,19482,38823,19733,38446,18933,31100,30734,24868,38526,25743,37923,33069,35261
11750,2538,1058,31243,1613,50699,48279,32768,16798,18554,39043,19974,24274,18357,38837,19483,24257,38821,18888,31285,27662,38529,17996,38446,25180,35551,27084,38468,37693,22953
9984,2538,1657,10746,1612,50699,46681,32114,18553,32767,17379,25140,38781,24543,20259,24893,38837,24274,18028,38719,19150,38550,27929,24653,37404,27383,19484,35825,38737,32792
9984,2538,2841,13406,1612,50699,50201,44440,32761,20836,18844,24826,19495,38838,17958,27383,24610,24559,38823,38781,17704,38447,35554,24585,27930,37676,31562,32791,19464,38195
12922,2538,3444,23689,1613,50768,50201,18309,27663,19398,38837,32763,18552,38771,24274,18004,38550,19778,38173,24585,36104,31008,24327,38736,18642,18278,38801,36004,35262,18036
11456,2538,1351,25674,3731,50627,50198,24896,31273,20270,38823,17377,31374,18266,38566,38771,18007,27662,24275,19206,38801,18902,38718,35829,30739,17785,38737,33069,19434,36088
7320,2538,1654,19020,2213,50699,50201,27648,18841,19399,38833,32763,38781,24272,24607,18934,22267,37404,18581,19198,38546,18025,38718,35824,31285,27383,38801,38735,32508,35435
9984,2538,1054,32942,3130,50627,46681,15094,18841,19397,31373,38771,37742,24843,25108,24612,38719,18867,38796,27662,19193,34726,38194,18596,24290,38542,31010,18644,35709,35261
11750,2538,3743,27890,1028,50699,46681,19227,30715,19690,38770,32487,18266,27662,24584,38838,18887,38446,24544,24562,38823,25179,38468,19446,35279,19193,38240,28209,19499,34627
9984,2538,1357,17980,1314,50627,50198,44172,24370,19398,24275,32493,23976,24605,27663,38837,38771,19201,27929,36104,31562,19444,38173,18599,38821,33070,17098,38257,32411,38514
