8.486214350760000525e+05;5.384324728161999956e+06
8.479756168939999770e+05;5.383920882008999586e+06
8.485205259849999566e+05;5.384597324315999635e+06
8.485306168939999770e+05;5.384607420470000245e+06
8.483893441670000320e+05;5.383567516623999923e+06
8.485507987120000180e+05;5.384607420470000245e+06
8.485306168939999770e+05;5.384617516623999923e+06
8.485306168939999770e+05;5.384617516623999923e+06
8.485306168939999770e+05;5.384617516623999923e+06
8.485306168939999770e+05;5.384617516623999923e+06
8.485306168939999770e+05;5.384617516623999923e+06
8.485306168939999770e+05;5.384617516623999923e+06
8.485306168939999770e+05;5.384617516623999923e+06
8.485306168939999770e+05;5.384617516623999923e+06
8.485306168939999770e+05;5.384617516623999923e+06
8.485306168939999770e+05;5.384617516623999923e+06
8.485306168939999770e+05;5.384617516623999923e+06
8.485306168939999770e+05;5.384617516623999923e+06
8.485306168939999770e+05;5.384617516623999923e+06
