8.499429787929999875e+05;5.384245983776999637e+06
8.492183928059999598e+05;5.383087589616999961e+06
8.499127877099999459e+05;5.384276202755000442e+06
8.496410679650000529e+05;5.384165399836000055e+06
8.502046348439999856e+05;5.383863210055000149e+06
8.488057813409999944e+05;5.383742334142000414e+06
8.491882017230000347e+05;5.384044523923000321e+06
8.491882017230000347e+05;5.383712115163999610e+06
8.498020870730000315e+05;5.383510655310000293e+06
8.489768641429999843e+05;5.383349487426999956e+06
8.493693482200000435e+05;5.384155326843000017e+06
8.498624692389999982e+05;5.383984085966999643e+06
8.499228514039999573e+05;5.383631531221999787e+06
8.490070552260000259e+05;5.383732261149999686e+06
8.490573736969999736e+05;5.383359560419999994e+06
8.495806857989999698e+05;5.383974012973999605e+06
8.495605584109999472e+05;5.384165399836000055e+06
8.496310042710000416e+05;5.383369633411999792e+06
8.489969915320000146e+05;5.383903502024999820e+06
