8.525526466299999738e+05;5.383875506315000355e+06
8.519699363499999745e+05;5.382548702190999873e+06
8.522512447610000381e+05;5.384247413530999795e+06
8.526028802750000032e+05;5.383845351676000282e+06
8.524622260699999752e+05;5.383101537243000232e+06
8.508848896210000385e+05;5.383242258891999722e+06
8.519799830790000269e+05;5.382749733118999749e+06
8.523918989669999573e+05;5.383443289819999598e+06
8.513570858830000507e+05;5.383413135181000456e+06
8.525827868170000147e+05;5.382980918685999699e+06
8.517790485000000335e+05;5.382709526933000423e+06
8.515077868170000147e+05;5.383684526933000423e+06
8.524622260699999752e+05;5.383795093944000080e+06
8.513168989669999573e+05;5.382739681571999565e+06
8.524923662570000160e+05;5.383513650644999929e+06
8.522612914899999741e+05;5.382739681571999565e+06
8.517087213970000157e+05;5.383855403222000226e+06
8.526028802750000032e+05;5.383744836211999878e+06
8.516283475649999455e+05;5.383764939303999767e+06
