8.483789180570000317e+05;5.386467848116000183e+06
8.475550318010000046e+05;5.387242102258999832e+06
8.477961692419999745e+05;5.387191826015999541e+06
8.482884915170000168e+05;5.386457792867000215e+06
8.495946526539999759e+05;5.387463317729000002e+06
8.488109559720000252e+05;5.386799671319999732e+06
8.490119038390000351e+05;5.387845417175999843e+06
8.482483019430000568e+05;5.387744864690000191e+06
8.487506716119999764e+05;5.387091273529999889e+06
8.490520934129999951e+05;5.386970610546999611e+06
8.479569275360000320e+05;5.387292378502000123e+06
8.486301028909999877e+05;5.386950500048999675e+06
8.492128517060000449e+05;5.387855472424999811e+06
8.480071645029999781e+05;5.387583980712000281e+06
8.487104820380000165e+05;5.386880113308999687e+06
8.479669749290000182e+05;5.386829837066000327e+06
8.485597711379999528e+05;5.387865527673999779e+06
8.490420460190000013e+05;5.387573925463999622e+06
8.488913351190000540e+05;5.386870058059999719e+06
