4040,2538,12628,36178,4588,1357,48279,11398,44172,11519,14542,43464,16776,33490,14220
6130,2538,11137,30932,1031,1357,49967,46918,11314,11814,14221,43913,32089,11693,44000
6428,2238,1322,760,1913,38632,46681,11398,13280,43904,32774,29590,11838,44000,13929
6130,2538,12038,7322,1613,1655,50629,46918,32497,12570,43914,11870,12404,44000,30995
11750,2538,46681,24901,1328,759,50627,13578,31273,39670,11693,43913,12131,12197,13638
159,2239,4886,7333,1027,12923,46161,11104,23696,17972,44000,30994,43914,11519,13345
9984,2538,50203,1357,1027,50550,11320,13285,31273,43996,11693,32766,11839,43645,18277
7320,2538,11162,50554,1612,1049,48869,14244,11986,44000,11814,18282,43109,30994,17067
11456,2239,46681,34294,1912,2543,50699,11398,31382,11816,42840,13039,31811,44000,11840
11456,2538,13989,3144,1612,50767,50094,44440,31383,11692,11520,44000,15079,29870,13872
6428,2538,24732,19596,4289,1356,50700,12546,11397,44000,29588,12109,44172,11545,43982
50844,2538,1326,19827,1611,4341,46162,11399,33496,11520,44000,43914,30714,19716,27636
6428,2538,3434,37814,1613,1351,46681,11614,11692,44440,12108,31273,39955,13992,14220
159,2538,24732,767,1612,748,50825,44172,19416,30994,19491,12278,43732,32089,12111
7320,2239,27366,196,3431,24171,46422,19138,11986,44000,31272,11820,25124,42840,39942
6130,2538,24732,4801,1328,1957,50629,46659,11400,44172,15968,11814,44000,29870,11836
11750,2538,12490,4340,1613,50550,50198,11398,12694,44440,27929,43732,30994,13920,19767
11456,2238,50069,6597,1611,759,50699,44440,17689,11693,31837,11815,43732,27636,11542
7320,2538,50198,760,3130,34244,4810,11691,24130,43914,24575,11814,44000,14164,32643
6726,2538,24732,4854,1028,3743,50554,46919,11399,43994,12108,21408,26223,43379,13931
11456,2238,17844,38940,1612,50870,165,32488,13640,44000,11814,11692,30995,43645,20006
6130,2538,46681,11724,1612,50628,1941,11398,24610,12107,43645,18852,32768,11839,14221
159,2238,25016,50554,1613,2514,1641,11103,46659,11524,44172,14538,31271,44000,19121
159,2538,49969,1657,1028,3033,2842,11692,18847,44000,31254,43109,13930,20549,12400
9984,2538,46681,10491,1612,1358,50699,11986,11813,26799,43914,13967,29869,44000,24610
11456,2538,50202,16637,1612,50627,1053,12569,43646,11815,13931,31835,44000,15925,17976
159,2538,50200,1357,1612,12986,50699,11687,44172,14221,31273,44000,17789,18297,11546
7320,2538,11161,50551,3130,751,15377,46919,12570,43732,12787,11813,43109,30714,24892
24165,2538,50627,3334,1028,3741,50203,11120,11813,44000,24560,30994,11692,43904,12739
9984,2239,50198,140,1913,760,50627,11693,44172,19142,12986,31273,44000,11545,32766
9984,2238,50470,11703,1912,166,50067,44267,15383,11818,16493,43904,30715,19828,39952
9984,2538,50071,10513,1614,50699,2241,32115,12109,44000,29869,12197,43647,13918,24795
7320,2538,46681,32390,1028,3144,50699,10808,12107,19137,44000,28460,14221,43645,23673
6428,2538,25015,18560,4887,760,50552,44266,11692,12108,43914,16556,14748,39943,31272
6428,2239,48279,35104,1913,1053,432,12570,21143,44172,11524,43999,24226,13989,29589
159,2238,24448,25056,1613,32028,46929,46126,11869,11692,12110,11839,31271,23697,44000
9984,2238,50201,5819,1611,2841,50550,11986,12109,43646,19665,32367,44000,33044,31272
7320,2538,24575,1058,1912,50627,50201,28462,44264,11986,13990,11523,32367,43108,31377
11456,2538,48279,17070,1613,1653,50699,11693,18267,43913,11523,30714,40224,17719,14220
7320,2239,50072,31243,1610,1058,50768,30436,11399,43732,11815,12819,43645,13345,12253
9984,2538,24957,38941,4289,50627,747,44000,11398,11658,12108,43904,31272,39682,20830
159,2538,50555,3434,1613,1045,46930,18624,44000,11691,12406,43904,30715,32490,11837
12629,2239,31101,3142,1328,50554,48869,16929,11397,43996,11521,43913,13875,31272,18552
11456,2239,50200,1357,2214,50699,12807,16202,11986,44000,11528,20553,43109,30994,32764
9984,2538,736,1053,1613,50550,50203,14199,12278,44000,12116,21406,13929,43377,12131
12629,2538,49837,17682,1028,3444,50766,11986,24268,43645,11817,31273,44000,13328,16257
4040,2239,4881,36178,1612,1058,46681,11105,19488,43378,12401,30994,12764,43998,13328
6726,2538,25016,19139,1610,168,50700,46919,11692,19175,43904,11524,24399,44000,31273
6428,2238,46681,50628,4887,3442,5186,11400,12106,24270,13920,44000,30995,43904,11837
