2238,165,11438,1014,32862,46933,32766,19788,31281,18844,38781,39111,24604,38735,26927,15410,23388,86,42,0
65,50629,1061,1029,2538,47393,14221,17665,38838,31099,31283,17748,38771,24583,22669,39262,21,0,0,0
1342,2239,9985,1914,46929,50551,30995,33045,18615,38779,19974,38719,25435,22954,39655,14221,89,45,0,0
2538,22512,1918,1312,49699,46929,16219,31285,18007,31653,39044,38838,19209,26286,39262,26081,86,42,0,0
2538,1057,6429,730,11121,46683,20262,38556,31007,25176,38769,38991,18928,30559,16556,99,55,10,0,0
12807,3441,2239,678,1029,46162,31282,16798,24658,38565,24324,38740,24277,37695,17134,16347,47,3,0,0
25016,11657,2538,1314,3441,50630,38839,19982,19781,38782,13931,30727,31100,38720,27696,25518,22226,88,44,0
2239,1363,167,1027,25299,50550,18316,18842,38838,27929,31376,38781,38719,24660,25720,16338,99,55,10,0
2538,1046,24417,1015,50627,46928,18847,31282,38769,18367,24042,38838,32208,39263,30771,14538,23390,87,43,0
11439,1356,2841,1031,2538,46930,18841,31001,18075,38781,24593,38838,31101,38725,17163,23099,103,59,15,0
6108,3141,24457,1028,2538,46424,18552,32767,27930,19198,38779,39382,38718,25227,25435,17221,100,56,12,0
2538,766,34523,1027,3122,46682,18824,32498,31302,17459,38497,25459,38718,24659,13930,39925,16345,98,54,10
2538,2542,14247,1028,46928,50630,18646,19111,24300,38837,31006,30817,38771,38990,26649,12278,100,56,12,0
2239,1058,6596,1611,50872,47164,25378,18841,39315,19494,38838,25718,38720,30816,26082,14533,0,0,0,0
2538,761,2514,1313,50551,49547,15373,32497,39315,24273,19200,32121,39655,27987,25228,40084,18518,87,43,0
2538,766,149,1027,165,50096,13916,31379,31285,38771,22550,18899,38838,17500,26567,39262,25801,99,55,10
7541,50554,755,1027,2238,46425,32764,18935,19974,19171,38771,38839,31843,27133,27208,39807,13043,57,13,0
2538,30947,3433,1029,3142,46161,24536,32487,19158,38446,38838,19207,38769,16219,31585,26359,11961,101,57,13
2538,1343,11705,1314,50469,25015,38021,19685,15098,19202,38779,30729,31929,38723,24584,26076,88,44,0,0
28151,32029,172,2213,2238,46162,31272,32770,24890,38780,19399,18934,38454,31318,17137,39654,26930,89,45,0
2239,1955,36179,1014,8161,46682,24538,16537,32763,38771,25177,38838,38718,31044,19219,27207,14254,86,42,0
2538,3444,17991,1328,50628,45630,24610,18364,24545,38838,39042,31380,38448,31868,16499,13676,26370,102,58,13
20003,50629,462,1028,2538,46684,18047,31654,32114,38838,38770,23673,24377,28258,40077,14469,100,56,12,0
2538,14099,7320,2542,730,46161,14539,20002,38719,30450,31380,38771,38838,17787,24890,22817,26086,99,55,10
9968,2238,166,1912,32583,46682,19200,25107,15956,38837,38770,31648,38718,24302,25791,31866,17071,17223,87,43
4257,13807,460,732,2538,46425,18580,32664,24260,38566,32762,39050,17499,26639,15929,31598,39549,36,0,0
2538,24550,3144,1028,32306,46684,19753,32763,16237,38768,38838,18646,38718,26923,30489,12278,100,56,12,0
13078,50555,2842,1613,2538,47845,19125,31656,31005,18934,39041,24605,38838,38994,26650,23380,88,44,0,0
2239,2841,140,1312,50469,46682,13336,24290,18900,31283,32765,38779,19395,39110,38734,24375,15758,86,42,0
2538,1054,29554,1912,17865,49965,31551,17785,17976,38287,24611,38781,38459,30286,27394,16287,23388,87,43,0
12996,50629,1352,1028,2239,32305,18656,38823,18306,25109,39043,38718,30537,32144,26932,31811,100,56,12,0
20268,2239,1941,1031,24172,46161,13930,18076,30994,24324,38780,33047,38719,31874,26361,39925,103,59,15,0
40834,2538,1347,129,149,50204,19688,25176,38838,32412,38770,18077,31106,17139,39804,27065,85,41,0,0
2538,1045,24634,1314,32584,46929,42570,31272,19422,38566,17787,38723,32761,17159,32431,16780,29740,88,44,0
16491,50550,174,3132,1939,47164,24805,25180,18076,14220,38772,38838,23714,32398,30838,40350,108,64,20,0
2538,756,34574,1030,50631,24733,17784,19972,31381,38838,19461,38772,30734,38723,27416,13628,25803,102,58,13
2757,13806,6728,1030,2538,46162,18841,31379,18311,30727,38783,38837,18933,38723,25718,23384,26369,33,0,0
2538,35114,3433,1613,4342,46683,19397,39315,19464,32761,27664,18073,38718,38836,26921,13336,88,44,0,0
11728,2538,747,1030,46930,24172,12448,31829,20263,38838,32212,38780,19497,38732,18873,31604,26363,102,58,13
2538,4041,13700,1014,50628,46932,15363,19172,24260,38838,32677,31656,38769,24371,27414,40621,86,42,0,0
2538,3143,8461,1611,50553,46933,18295,32489,19687,39042,19502,30729,38839,38718,26850,26928,86,42,0,0
174,2538,50629,1314,11456,1355,27384,38838,18554,17787,38783,24618,38718,30558,16573,22814,88,44,0,0
2239,38949,1326,1014,1048,50087,19973,19158,38838,31837,38769,31656,20075,29380,39809,26650,7510,26,0,0
2538,2241,11042,1028,50627,46683,13337,19686,30726,31378,24605,38566,39043,19217,38718,26368,100,56,12,0
2538,761,35918,1014,6380,46682,30151,39586,33049,19398,19496,18580,38718,31593,26587,40196,26363,78,34,0
2239,4041,13402,1313,24731,50629,39391,18841,24325,31376,38781,27943,24377,38447,23097,87,43,0,0,0
2238,1351,20240,1314,2228,49836,18559,31003,32205,39043,19489,38838,38993,26076,26558,88,44,0,0,0
2239,3444,32765,2788,1328,46683,19112,30722,18905,39110,38718,24300,38780,24660,13930,16345,64,20,0,0
2239,14097,3441,1027,1032,46923,19201,32774,25107,38781,19440,38718,16798,32145,25511,27712,39926,99,55,10
2538,758,10746,1613,50554,24448,39925,19110,17500,32490,39043,18291,27664,38722,25459,25793,27336,88,44,0
6598,50555,759,1028,2538,25016,32770,20259,39654,19484,30449,38768,14221,38718,24586,25227,16928,0,0,0
2538,468,11711,1028,34520,46684,30994,17669,39315,32491,18308,38721,39111,18067,24570,26079,100,56,12,0
2238,1357,3910,1028,50627,46682,31096,18268,31273,39042,18914,38838,31318,38725,25229,24028,23102,0,0,0
2538,1365,733,163,1626,49696,14790,32115,24274,38564,38771,24612,18932,32484,26924,40076,18806,101,57,13
2538,3142,6579,1012,50554,46928,20026,17378,38838,38771,31273,32483,18642,38726,31043,26922,0,0,0,0
2538,10832,168,1028,29521,46684,19200,18268,38838,38769,27663,31652,38719,25510,25450,21670,17223,100,56,12
11026,13929,3444,1328,2538,46931,31551,24895,38780,18534,38290,17785,38731,27767,31596,102,58,13,0,0
5070,50628,1058,1028,2538,47845,14282,18245,30994,38838,25176,32763,38770,24654,38720,18001,30760,0,0,0
14510,50628,1345,3132,2239,50070,10786,19108,38020,25175,30996,38771,19216,30010,38720,31319,108,64,20,0
7452,2239,3443,1312,10867,49796,18840,32765,31004,39110,19203,38770,38990,26076,26278,23383,0,0,0,0
2538,1046,7871,1313,50554,25016,18843,38566,19496,31006,38780,31100,38735,26280,23387,25801,14535,87,43,0
2538,3142,13683,1016,25016,50628,33046,19110,38770,27663,24325,39925,37900,24939,17133,16926,26489,88,44,0
11701,1657,2538,50628,1028,46684,19419,25177,30727,38838,39043,32487,18356,38719,16864,26642,23384,100,56,12
2538,21696,3432,1328,1645,50189,39943,31004,18884,33044,39043,38990,18364,29380,26642,13328,102,58,13,0
2538,10846,93,1028,3141,46161,19687,31837,19206,38838,18868,38771,31098,28810,39808,25799,11861,49,5,0
1327,1657,2538,1014,50552,46932,20257,31375,31001,38294,17751,38771,24584,38725,24657,15966,16638,86,42,0
2538,1352,27,1030,50550,25016,25434,30816,38837,17976,19788,26236,38780,38718,26648,15410,0,0,0,0
50628,7840,2239,2842,1027,46929,19980,31281,38566,24919,38779,19172,17209,38734,26561,30576,12750,62,18,0
2538,33428,11744,4588,3143,49835,17375,38717,31378,17786,38770,27383,19446,38293,26084,27053,69,25,0,0
2538,2241,13702,1314,50554,24733,15095,39110,19686,32486,38770,24603,31559,22669,39535,30582,88,44,0,0
3432,452,2538,1027,24165,50839,19688,19190,38825,31006,38770,31098,24583,38990,24374,14220,16051,99,55,10
2538,460,2511,1613,50551,46929,11399,15946,38833,24543,18943,38780,25744,38718,30844,31864,17151,87,43,0
3036,50551,1053,1028,2538,45630,34705,19685,17787,39043,24604,31273,38724,26922,17133,31596,39941,12,0,0
2538,767,5535,1027,10550,49837,25175,30722,17668,38769,19224,38829,38718,30838,17143,99,55,10,0,0
32208,50628,3141,1031,2538,46683,21692,18929,31272,19161,38838,39043,38723,31596,26644,13610,103,59,15,0
2238,1065,7618,1311,3130,46162,32484,18841,31006,38838,24894,38778,19502,38732,27206,16281,23098,85,41,0
31255,1057,3129,1031,38110,46681,19995,40410,24655,32207,31025,38293,24609,38718,17178,23096,17224,103,59,15
2531,1957,2542,1028,2538,46161,30995,24900,19975,38838,38782,18076,38720,30558,17719,31318,100,56,12,0
34798,3123,2538,716,1651,49835,19685,31273,38838,24606,38769,18655,31378,38724,30482,17134,26934,85,41,0
2538,1059,37826,1028,11023,46932,31273,19111,24899,38838,38770,17496,38724,32762,26922,30761,100,56,12,0
12989,2538,1657,1013,50628,46929,19707,32767,31284,19204,38770,39382,25453,39262,26076,12175,22799,85,41,0
2538,12924,167,1027,3098,46929,30994,19685,24322,38838,38718,18076,31373,38780,31318,17131,26363,74,30,0
2538,767,10731,34797,1030,46928,15658,30995,38838,25460,38771,23997,24660,38719,32763,17189,22814,102,58,13
2238,757,6317,1314,50630,25016,32487,38838,18552,38770,18627,28209,38718,26076,24600,15,0,0,0,0
2821,679,3142,1029,2239,46160,19685,32773,19449,31281,38779,19498,38732,30775,39925,26366,11985,48,3,0
166,2239,1357,1313,11456,50768,18307,38838,33499,17090,39042,25207,24564,33032,17787,26771,87,43,0,0
2239,397,6894,1614,4639,46425,19687,31374,27929,38838,19192,38718,38781,24301,24659,14221,16344,0,0,0
2538,3141,13117,1613,50627,46928,44173,19425,25459,38293,31283,24375,38736,35786,23390,15041,88,44,0,0
2538,1055,12164,1028,25016,50628,24559,38838,30995,31096,38768,18617,17947,38721,23524,14889,100,56,12,0
2538,77,459,1028,50552,46928,14496,25107,32766,38780,18326,39111,38174,24657,24869,16344,17647,33,0,0
2538,31750,1342,1029,24162,50189,23991,38838,19480,15928,38782,31283,31097,38735,24659,31052,13348,16343,101,57
2538,4583,468,1313,50629,46684,13985,17954,38839,18290,38769,28502,32489,38446,24378,27141,64,20,0,0
50569,461,33453,1613,2239,46425,19489,19686,30440,32767,18580,38771,39382,38447,26076,28811,88,44,0,0
60,1057,50473,1028,2538,46928,19717,25104,38832,31656,38768,19498,38718,31865,25736,16787,25240,16,0,0
2239,748,12337,1028,2798,49973,24528,24894,13637,38838,17789,38718,38778,32486,31303,26358,16215,74,30,0
2239,50552,17694,3742,1028,46929,44449,31103,24539,19204,38838,32674,37664,25721,24951,16491,100,56,12,0
2538,1057,5105,1613,25299,50551,39111,25460,18265,28210,38780,31126,38718,19219,17154,0,0,0,0,0
2538,32338,3142,1913,50631,46929,18582,33041,38769,17089,27663,18073,38840,38173,26639,25464,88,44,0,0
2538,1057,3956,50551,1615,24165,24566,38838,17666,13638,38770,19488,31284,30816,39262,25513,15186,34,0,0
