22627,40296,12753,43807,41904,11369,37779,43664,33376,14629,37421,38384,48484,12648,43696
16860,46672,40749,12003,48244,10568,16141,33285,36617,34615,26237,30300,16959,22493,5447
37856,45626,11197,29625,34805,41534,43484,4131,50392,49235,29050,21160,19875,10311,10037
9332,49842,23638,8892,48140,38134,41549,19542,46808,11953,26957,23296,24298,18884,16244
41828,12963,30985,27151,21492,41148,47553,8276,25564,14040,19552,18305,1217,24456,13063
30,38490,7874,24003,32352,15814,48260,12064,5010,27863,50080,43017,8354,46345,43808
45003,26677,32263,32234,37805,21667,46620,22349,12168,8414,10583,16729,7420,18253,1813
27586,31604,8189,37046,29080,38685,37825,17865,32140,24126,7760,12788,31435,4382,22330
15008,24545,19113,47351,41853,12895,42509,49443,42258,43318,33014,33736,40240,1354,12052
40754,32321,4339,39852,46597,50746,42558,13450,20716,42765,1653,13296,29662,43137,16335
5082,15257,5389,47160,48073,44629,20961,16835,22332,17925,36256,29831,6227,37984,19975
49145,11810,36066,12806,8627,29008,12712,27851,15710,28110,35619,49492,17426,5697,33354
16735,20405,46493,32911,46317,24432,23103,2230,14370,35271,8251,50858,22038,29531,25361
34532,24579,49929,23410,13358,41793,37077,44476,10376,13276,19268,29185,34853,46572,22205
19978,14777,31608,4552,41586,21549,7492,25822,29307,278,40143,32457,46312,47711,6781
45566,24426,23843,38792,652,25355,44138,1332,39160,4390,11902,41328,26169,29356,29085
17322,33029,1022,14206,14276,1046,49957,11485,41846,40665,33654,11938,6300,14467,34336
8545,13110,9817,32790,14400,1725,50345,3355,18986,40888,45526,43747,41677,28837,27440
27932,5228,7356,44324,41358,1252,31378,44684,10454,1968,42143,46944,26183,21642,2092
10805,31666,13304,15404,24036,31371,9138,25236,24395,31419,46872,47983,31741,22387,17582
36326,28550,640,41134,28523,41769,42950,23902,19492,14146,40677,9656,49483,48639,7448
46949,19534,12654,26258,14625,8481,7124,33703,29860,49107,33612,13311,3684,42690,26963
19771,31027,17746,50202,15696,31465,4853,45951,12078,39662,35781,27943,39856,22813,30558
28267,13442,4402,10250,48961,6479,44010,16181,41980,11288,25800,7853,40837,27870,27916
10036,40132,39134,34218,11423,46792,17824,50395,2516,48987,2742,39080,2384,6545,2733
3791,6332,9778,27777,16396,17922,28747,2981,26742,49719,9515,5056,47609,18074,14076
44451,864,45724,40960,50782,26948,43226,28058,38133,3902,42235,43338,35243,16074,15251
50031,9410,34096,30859,15829,39262,44242,36888,26872,6971,29635,31142,28375,41162,17322
45366,17113,15755,48310,27895,37777,15280,3099,13443,4412,21067,5678,18206,12967,2529
26661,12609,39701,3026,2420,1233,35444,18842,49627,7770,48698,29554,20738,43124,39883
38102,6169,43268,41049,2588,26105,42353,28223,322,9038,38744,47698,13245,3715,16348
49591,48082,1082,37120,40536,6272,21934,20585,31561,5019,24843,7121,8487,13388,27288
15282,4397,47027,25596,1721,35362,11127,31957,44319,46437,14460,44125,17725,17571,44613
