2239,1612,32498,2542,1031,46923,19398,15167,38446,18322,18841,38838,25675,30727,38779,24273,25743,38823,19496,19458,38802,27663,18287,38736,36099,25141,31022,17787,36004,22942
2538,1045,4030,1029,23888,46925,25240,31280,18841,38838,19686,31651,24272,27663,38823,23689,18310,38779,24301,27929,35829,25178,18906,38718,19439,38802,17198,38463,31020,33069
196,2238,14092,1314,3433,46928,24804,31379,18263,19398,18339,38771,24272,38838,27082,31006,18868,38718,25176,35001,27383,38823,23973,18075,38195,38801,24584,18887,22669,34627
2538,2734,139,1313,12044,46930,24822,19987,38838,19201,33049,17382,38769,30729,24604,24273,38823,21694,38446,18006,36104,27383,17690,38468,38804,24903,27649,33069,24584,36089
2239,1058,164,1027,1322,50096,25672,18299,38838,18265,19685,31382,38781,27101,38718,24654,24274,25458,31006,38823,24016,19499,38740,38801,19482,17095,34984,34628,34726,18573
2538,18037,410,1031,3441,46929,32386,38768,18822,18555,32486,24272,24824,38823,20022,27649,25176,38838,38446,27383,34985,19496,18885,37647,21981,36104,30737,24301,34352,17197
2538,760,2813,730,29521,46933,18328,25460,31006,18841,38835,17770,27929,19400,38815,18580,24258,36104,24274,24299,38768,32486,38800,17787,38719,18598,35262,27663,22656,31022
2538,4881,469,3430,50629,46932,16508,19206,18555,19976,38838,19739,38823,24543,31006,31096,24275,38772,25717,36104,24606,27649,38718,22669,18027,27383,36089,17707,17198,34075
2538,452,32380,1031,50699,24732,24842,19685,32766,38838,18553,19201,24825,38770,17728,24575,17094,38551,25177,36104,38718,30728,34351,24654,27663,19725,34990,31026,33069,27929
12277,26227,2239,46684,1031,3442,19684,18842,38009,24573,24541,31562,32769,24273,17385,18882,38770,19220,24891,36104,38446,18859,35262,27662,19192,28587,22954,38195,25474,38811
2538,1657,6110,1030,7321,46425,18841,32768,18595,38801,25391,18245,31009,38838,21126,24275,38770,25204,38719,19191,34725,19728,25177,27663,38823,18930,38468,24574,31025,38513
4281,50628,1357,1312,2538,50206,22266,38838,20280,19400,25108,35826,32487,24556,18611,38770,28210,17400,38823,19172,19786,27383,18291,33070,38451,17197,31573,38801,35455,25459
