26923,40520,23742,1602,16893,13821,3191,31168,10916,5539,46139,41821,21706,49221,7243,48410,30580,445,23524,8204
34628,6771,35888,27000,8951,37931,4785,22620,48173,41613,23176,2460,14308,35429,48655,29018,135,6248,15911,36721
46878,49583,29806,20105,8469,18439,49409,13135,866,30321,3808,1080,9284,19746,10859,17833,43452,39920,5628,22060
9511,24861,44390,34566,15549,7007,36615,25268,5757,21653,598,31369,46730,41583,17705,6237,34998,18577,33213,34431
48691,5961,50139,6054,43767,42157,20241,48955,29292,4000,5739,36272,34699,26998,6461,44703,3810,50506,37227,9327
50148,35079,3790,47557,18200,11379,26028,1123,29203,49346,26019,48274,2179,29560,16708,27290,35656,50731,5098,23147
31853,937,1511,28916,42180,22112,11312,45650,424,14423,9525,50361,2059,41410,41944,43118,36195,48540,12916,45745
6303,43757,50878,37103,10106,32872,44919,5629,19052,34671,9527,12822,37967,30811,8202,24149,30592,31032,20100,14277
48202,20350,34693,32064,26947,48120,22737,6040,41014,46277,36889,21266,6885,38247,6213,29056,24083,49945,15815,16499
7239,15683,24239,19947,34074,43849,45356,6360,33972,6603,13778,32680,25320,14792,45761,15152,2356,33418,17034,26120
35685,4614,47545,3170,47145,46212,10327,42403,45096,20376,7730,32711,40358,32030,19456,7156,7768,31039,32889,14955
25274,28599,31790,47840,17471,22619,50898,14807,1360,38074,33409,50613,13413,15349,18790,48035,605,20599,12741,30526
10075,5139,1000,35136,50695,6660,6372,29336,27838,47583,45711,46951,2321,11236,45591,41021,24263,13512,11054,46512
41069,42308,8642,44399,36480,19200,42606,17429,8619,13197,16449,44723,11785,21226,9688,27946,44886,18982,24465,47075
36928,7431,35345,29635,37988,28609,22667,34455,7028,45497,4315,46475,30086,1102,42400,18361,40514,16836,9677,28197
1129,16193,17408,43955,41105,735,6715,6613,1062,32736,19681,21417,12270,10595,37783,36958,21463,14663,35480,25185
19244,12207,34234,31857,20688,4963,9119,50191,50030,29339,5437,14317,28684,37355,10205,37282,47712,25151,36516,20657
49230,45394,39993,29909,8254,26993,9502,39185,6027,18659,47832,44480,34759,41829,18778,11996,17029,16792,3619,18956
16725,17538,43160,29005,17470,8554,30984,6777,36491,11877,49544,30961,19289,20613,2509,38594,20388,8613,42427,14670
10743,16501,7359,5556,43148,3733,2214,26975,3816,24439,44190,13529,30134,34871,44671,43255,17141,37083,409,33639
4294,235,4646,19925,18479,24065,7478,23432,14573,1734,46839,25753,35291,41358,10726,29634,636,32460,2846,15134
38236,20193,33427,16632,45715,22440,27992,19555,31583,46336,34704,25741,16781,15525,35426,17171,29931,14410,41977,26271
25984,9412,31533,12439,42687,1897,37908,9986,24730,4160,46992,44796,11642,38850,38126,47326,5019,24670,28609,1609
44083,43964,12122,26181,46403,13637,33406,24953,50870,40144,36272,9458,38485,19465,30541,6116,27800,8081,15024,9854
18907,41804,30340,48504,10843,28857,29521,46999,12911,35956,7498,32579,22863,46879,49843,32778,25979,28553,18347,30454
33325,45548,32397,13003,3159,8685,6558,1558,16847,40555,2541,12161,6343,12996,43845,7068,38168,32061,33772,16713
8649,5417,7802,16471,33176,1987,35954,35346,46254,25656,32020,31330,46995,13834,25518,25071,15939,37916,27706,37692
46821,18944,5831,32239,12556,29317,18226,17476,42495,24867,21351,932,50557,2915,24422,20478,43397,33149,2880,28525
11152,28439,5125,2061,25184,26571,27948,42939,34809,32000,1457,24953,5475,29554,2085,10973,42761,7065,50123,50339
42777,33898,33495,16831,24329,208,5949,26163,49597,28456,3520,46964,15596,326,38018,26001,16002,36672,32339,33630
6078,38853,1503,43842,27569,21809,46703,4768,7333,1844,39537,36995,39629,49355,9629,32709,22175,33709,48960,46682
38926,31751,32676,28367,29011,9856,20880,38632,20471,34819,18153,41371,8287,1717,10283,3101,35588,31645,1342,13676
6674,48761,47176,33243,24370,26075,46756,46054,7667,32677,49596,24292,47930,34891,16922,15495,47334,6399,20656,34163
16573,8212,38235,29812,17214,25628,25224,26227,6333,5058,4394,40252,26395,9580,37499,45479,48362,39192,2728,45980
47880,11274,47445,14640,35402,43991,13780,28712,3987,15292,29257,41702,37334,17934,13899,47081,22625,24011,41517,6346
