30611,7145,34835,15903,4105,3009,36828,2474,33742,10952,13255,42620,24054,21105,12430
24285,3144,48392,21205,12157,44160,12771,4581,5647,5731,35240,26189,2155,39597,15475
12216,47991,3226,31172,3256,1888,43777,40641,23081,13957,22918,42927,9331,12823,21637
23011,20089,15341,31331,23613,45245,31313,32474,19926,31765,26667,27220,2400,10924,30932
25904,28969,23000,8485,22163,3702,30613,44078,32815,32277,48800,14948,39960,1784,38326
35620,3424,41167,3915,47153,10882,47543,12178,2464,43438,20174,49000,17277,20848,17320
28876,1664,33273,49337,434,33586,31449,21405,49724,23094,6067,9384,11212,5268,13639
2098,35571,41237,9766,32574,8937,2022,46432,44589,27742,11335,18177,8948,44089,28942
2767,39466,26594,9488,43396,10504,43934,47490,41436,23130,27117,4919,13897,27894,25498
13230,31048,36851,24042,32445,31709,39774,46881,17161,50402,36801,18203,31634,50020,46428
21635,1828,4483,48097,2191,24372,13015,19389,11150,41165,37402,14701,19935,37598,29430
24654,45222,32364,9643,32283,29319,23767,2588,30037,8916,2145,24895,44059,39172,15276
19883,38357,7979,32628,39229,29681,7744,30633,32286,8163,27823,20665,11311,40765,8544
33981,45053,22754,48176,41889,50186,46429,50886,26727,12582,10736,468,36297,22465,48298
43849,27363,3100,2929,18633,16439,2612,21518,6436,23194,17520,18094,46845,16935,32991
6334,34404,16893,4787,40831,690,49621,47387,2597,2425,10220,19307,31252,45763,13050
32674,27537,33729,26493,20842,22356,35872,9428,49556,10240,42567,28375,31469,29725,43231
33926,0,9213,20474,32732,46946,17689,27642,801,41491,11605,3576,10061,50061,47025
46441,20710,29659,50115,5007,38926,18100,20654,22074,31885,9734,5127,37666,36227,42604
48455,22373,39450,43815,34378,22327,34052,1212,45473,23485,3307,48436,176,47680,9907
21295,16719,42445,6474,17512,49319,23676,31621,32019,44850,11273,38266,49176,29599,50066
4573,22306,16626,5562,40546,17426,2906,4972,10590,49226,20403,23149,43853,23209,38156
43624,14281,17677,38055,36736,24868,46207,17970,9065,49561,3522,22032,44862,21573,43737
41470,43756,10275,13236,27052,43002,42740,24326,11193,18199,2603,14180,24929,10560,45889
47365,28096,47607,1705,19230,9472,40847,38074,23561,395,30844,13047,46936,34243,44884
25467,11397,43163,6648,48891,35687,49745,4360,12619,23319,33592,26603,17513,39187,35638
14103,47712,34084,41247,28083,19212,33713,34336,18831,7071,24671,42612,22575,22960,9708
46496,17643,22560,6321,35318,36302,26387,43143,33341,48457,25974,44826,23763,33884,7393
38967,15912,9143,43799,39706,26573,42233,11796,50187,11674,25647,36486,48580,9558,3856
19559,38369,13775,19484,38486,22770,26012,50416,588,36924,14367,4267,26147,6785,2677
47681,49705,19337,40426,19707,27619,41135,16621,1990,16613,15938,22337,14064,40488,13734
30583,40782,17505,29383,30096,20644,42183,11150,7190,40220,32592,37868,32397,6800,32136
45012,48813,15000,25435,37270,48955,8646,28089,14499,8299,13588,8778,40981,14469,19178
33250,40576,11420,38838,25080,39078,45388,29064,25491,19691,24749,45547,24523,29796,21019
9271,50896,23698,38180,12268,6573,28641,28312,32576,36212,8371,12414,37777,874,18481
12200,3889,39991,4685,3074,15397,17589,28091,45017,44569,27854,5956,35371,19322,33587
10429,27813,6651,23109,33133,10014,28297,18372,15510,3048,6005,9204,40948,33838,48801
49831,3491,2789,5682,29649,17866,50854,24858,3342,48749,41391,29740,40212,38446,2496
31483,45052,34792,28739,20752,7767,30662,2616,27922,49439,22131,36322,20986,16193,12436
42539,48441,36588,48596,3657,15459,46486,6936,36035,28026,30680,17117,16364,10534,17431
46992,7730,50374,22173,23540,9313,47875,6597,6886,11665,21833,40366,6456,49087,41377
34032,50501,44277,18400,39187,13941,1448,41247,12878,28994,31749,8963,14572,34650,16227
24877,23828,37507,23042,4951,45060,9169,33936,48612,20880,29177,13501,11663,4122,38550
28245,8349,10683,35190,5636,33623,4377,22265,39856,3968,41610,50205,3329,29385,36551
6538,34366,21372,6283,30293,47661,4291,16267,50901,31868,47033,47663,23565,26249,8094
32724,6798,9852,19679,14831,49219,15834,21353,10313,37644,16478,35357,35159,7777,22520
28704,40183,1654,27372,45113,39726,20269,35263,46797,12519,43782,27811,10217,42121,25514
31671,2993,53,16409,37443,6176,35390,767,67,49980,49162,4170,34307,9980,24527
50146,7216,28660,41280,877,40009,43803,44182,36176,3705,8563,37802,46392,942,15731
866,11430,50443,48620,17460,40575,5749,47521,27187,30331,18568,17249,17357,31408,7444
20100,8544,40562,3947,12766,16775,12728,46676,30135,42353,8053,40248,42524,49614,48226
24158,864,29126,3305,26200,35483,43369,44805,1415,13899,49190,42028,38841,3760,40308
49873,6725,20035,13948,29477,45461,23712,35373,12933,39060,28106,2460,15948,14209,6683
47204,30975,20234,43051,25960,31472,2853,33530,37925,26947,14801,24196,36927,33489,12004
48571,49984,15116,28080,26201,47545,1221,31764,23153,35346,49192,18137,49272,38182,45159
22231,38795,7214,23306,26898,17373,7888,7993,46995,6059,22336,24873,20691,50355,50196
27016,39183,43217,38676,24035,3582,23893,29055,21810,27805,34792,32894,46356,37152,22149
12623,48613,32434,32729,15682,4796,24027,12892,37631,38949,46398,13018,48760,20218,34706
27243,23726,27931,11927,27888,8014,15758,20610,21151,7963,21160,12258,27634,23338,19104
39765,5783,14744,3885,24413,1865,32937,9518,46908,25678,32819,45370,49397,50212,7379
890,32931,3482,27966,26169,6685,37337,3454,25350,38713,2174,46524,251,50608,25296
4136,1435,4277,46790,30649,9993,2082,13929,42906,27189,50636,31622,46373,35955,16649
4189,25760,955,46604,43083,39568,13706,32464,39476,21091,2950,36323,228,49866,6830
36359,7849,411,45065,36075,32762,1463,31823,43116,5506,2588,9082,17249,6379,39231
8377,32979,36338,30969,32687,17272,35624,37983,28106,3420,39741,18515,35646,31335,19123
47569,35593,27215,32982,20555,6792,15792,31206,10517,21024,1407,10566,48498,6634,15060
25773,39216,31288,2268,25994,15423,15354,1718,39307,46404,4191,35867,981,16791,1181
442,12769,29003,47394,23614,651,13107,15121,10287,33252,32972,49448,30117,31212,23073
