4040,2239,1657,14214,1031,34797,46681,30994,32773,19396,18920,18266,38838,27928,38770,23975,24559,38823,17718,18317,38446,35549,25180,27662,38796
11750,2538,3141,30958,1028,50627,46681,13114,31272,19685,23993,38833,18552,31097,38768,24259,25191,38446,18884,19207,25459,38546,18290,16800,27662
9984,2538,1057,63,1612,50627,50202,23690,19398,18555,33050,38782,19204,24275,38838,27663,35454,20046,25181,38823,19153,30727,35825,38719,25141
159,2238,768,13703,1328,6728,50203,14221,19139,38838,31005,23698,19398,38823,24857,33048,38770,17748,18654,38718,27370,18008,35824,38795,19751
11750,2239,4340,18308,1030,50699,50069,19397,18553,38837,27930,18868,32493,38771,24544,24275,24897,19209,38821,38718,35259,17748,31562,38530,25434
6726,2239,492,24130,2832,13807,50201,18841,31560,18038,38560,24271,38780,17376,20260,27663,38814,25463,31097,25391,38468,19209,18586,36104,38718
12629,2239,1045,11723,1612,50699,50069,19686,32496,39867,18841,28209,38837,17990,23975,38821,18026,27663,24562,36100,17095,37949,20024,24606,38735
12629,2538,3142,30387,4289,50550,50200,16331,19399,38838,17975,19448,25181,38771,24824,24273,31375,18326,38551,24917,34628,30726,19782,36104,27662
9984,2538,1356,4773,1028,50699,49969,13637,19685,24891,17694,38833,24272,25107,38496,24299,17786,31098,27928,38783,19484,38446,35549,19725,19413
11750,2538,1352,12448,1912,50627,50071,44706,18842,24843,24258,38566,17995,19975,27663,35825,17090,38823,19199,24859,33043,38769,25460,19459,38446
7320,2239,2241,37005,4289,9674,50201,24239,18264,38837,17997,24898,19686,38801,33051,24258,38770,18328,30727,35825,24303,24842,38820,27662,38446
24165,2538,3141,18086,1913,50550,49937,17087,39586,18266,24826,25742,38561,27944,19977,24274,19458,38543,18913,38173,35825,18290,31099,24300,38733
11750,2538,3444,33721,1611,50699,50201,13694,18841,19973,38838,23973,38772,32766,24272,25743,18599,38823,30451,27648,18868,17091,38740,36100,19207
11456,2538,4043,2497,1913,50550,50200,17956,18263,38837,24322,24262,32765,38772,20554,27663,17786,38550,31284,24574,36102,18596,38179,19151,38801
9984,2538,1357,6559,1612,50699,50200,32766,18266,19689,38566,24260,24610,38782,18313,38823,18581,30729,19482,27663,38718,35002,24845,19789,38195
159,2538,1655,5368,1613,1328,46161,31272,19464,31094,19688,38836,18554,24260,17993,38780,32774,18077,27383,38718,25457,19481,38816,31290,19737
159,2538,1314,3362,731,3142,50095,24823,18849,31096,18616,19687,38835,24275,38781,20016,31006,38820,25210,24895,27663,37404,27929,36104,17679
7617,2538,1656,5106,1612,50627,50201,24892,18264,24823,38837,19973,19193,38782,16799,30816,24272,38718,35552,18889,27663,38816,18869,32793,38740
11456,2238,3743,12171,1613,50627,50069,30816,39042,18842,17670,38837,24896,23976,38004,18869,24281,38175,32773,27663,18324,26799,38468,20551,36104
11456,2538,1653,1495,1913,50699,50201,16636,32495,18265,19686,38566,38780,31574,24272,18862,38823,24824,19482,19173,38175,24937,27662,38796,35826
11750,2239,4041,3056,1314,50699,50203,30820,18547,38771,24273,19685,38833,25460,19724,24824,38718,27647,19789,27663,36104,36089,31284,18617,38816
9984,2538,3443,13406,1028,50627,50201,20000,19684,31384,39315,24273,25108,38293,25178,19784,18548,38823,27663,38718,18602,38736,35823,30450,18296
11750,2538,1357,31792,2486,50699,48279,25385,17976,19399,38566,32774,18580,38781,24266,18602,17498,38822,37900,19481,27929,27383,34076,31094,24006
9984,2538,1357,6007,1914,50627,50200,18819,17976,24605,38835,25108,24377,38779,24869,33042,18885,24274,38173,18937,38815,21693,30728,34726,27663
12629,2538,1057,3981,1028,50699,48279,24839,27917,19398,17974,38837,25176,38782,24823,32486,27663,38821,18867,31007,38800,19194,37901,19212,36104
159,2238,1357,3411,1328,3741,50095,13930,33499,32768,25459,18844,38837,19686,19435,24260,38769,19173,30728,27662,38821,18043,24655,38239,18076
